relative_path,label,label_name,split,language,generative_method,open_set_model,open_set_language,audio_generative_method,audio_fake,video_fake
english/inswapper/547-I5oeY5O5oJI_25_7.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5542-2gOvQIMWbCY_49_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/559-bM1LXa68oxc_252_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5604-30a4OlkenNU_47_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5604-cbtkoZUOR1A_101_17.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/568-v4Y0FzwVMR8_19_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/570-cbtkoZUOR1A_109_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5731-LSEuKa2cdzM_41_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5792-GVdzOw_8pFE_31_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/5940-9TFi9Zo4FJc_42_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/602-1GRt0j698T4_125_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6038-bM1LXa68oxc_124_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6046-I5oeY5O5oJI_10_7.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6145-UFNRxEmoMaw_84_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6459-nBN9zG1JNPg_79_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6517-YbnS39GAcQo_276_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6530-lkMV6SxilXc_23_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6590-iyabl4dlxbY_3_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6765-EzSdf3VK9qc_65_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6907-I-B_Oa6_eNU_73_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/6931-hHYe3O7_TUA_277_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7046-mJy_wVSKwwA_43_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7071-v9f6twy70iM_2_17.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7203-bM1LXa68oxc_203_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/730-CWEWBgVwFc8_44_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7339-kZeVIJqW1ts_72_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7340-SNHUu7YkNjA_3_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7417-UFNRxEmoMaw_86_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7457-sUv353ua7E8_37_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/753-wpysFja4zyQ_72_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/76-nBN9zG1JNPg_29_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7670-fmc0Pk8A0T0_152_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/779-5uTDzBwwyho_124_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7891-mJy_wVSKwwA_27_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7930-KNEGWrD08f8_211_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7949-alYBnyxMuPk_6_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7959-5xBpkc7-w3A_13_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/7961-CWEWBgVwFc8_102_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/801-0juLRi90kRg_58_6.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/801-do27uAjfKbg_61_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8023-SNHUu7YkNjA_178_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8114-lkMV6SxilXc_19_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8125-1GRt0j698T4_9_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8171-Ne-1bg2Ifn4_17_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8459-fmc0Pk8A0T0_62_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8529-E7hwoDHfU28_31_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8593-Y8tqH6MnJUU_64_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8672-HYnZy2Cx7UM_26_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/8804-wtCogf-htV0_88_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9004-V56A6SHbI1Q_74_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9012-_hZseWeLSFY_89_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9012-v4Y0FzwVMR8_23_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9024-2gOvQIMWbCY_5_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9072-bM1LXa68oxc_215_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9137-9C7jAAxWnqA_18_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9191-Y8tqH6MnJUU_45_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9224-nv9WwHpOKEg_220_5.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9246-KNEGWrD08f8_110_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/954-0Mi0miIN6tA_176_2.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9543-V3Cav6WhwZc_26_1.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/inswapper/9569-SNHUu7YkNjA_63_3.mp4,1,fake,train,english,inswapper,False,False,real,False,True
english/liveportrait/1GRt0j698T4_43_1--24124-K6rSVoAakQ8_36_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/1GRt0j698T4_9_1--8533-JJPfmH5r99k_2_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/647itg-A_aw_10_1--21650-I5oeY5O5oJI_10_8.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/6CwX_8xM8eE_36_1--18812-0xfJy96HJqo_50_2.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/ArKVIJcAawM_67_2--14568-0xfJy96HJqo_25_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/BhwnAYvzhm4_11_1--28914-I5oeY5O5oJI_50_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/DCeJZTSFTXs_19_4--26838-K6rSVoAakQ8_26_2.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/E1R1P_NyvF8_159_1--13208-I5oeY5O5oJI_53_2.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/I-B_Oa6_eNU_54_1--35-PYRFxrLt30A_66_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/I5oeY5O5oJI_46_15--19743-I5oeY5O5oJI_31_10.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/LPW5Zx3ntZo_2_1--26802-I5oeY5O5oJI_49_15.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/ON_A6hcriWc_84_5--14019-PYRFxrLt30A_64_4.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/OhaNsbMOHak_73_2--3006-PYRFxrLt30A_17_4.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/Ra_NRuidGoU_76_2--26062-I5oeY5O5oJI_66_2.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/TkpyR9VBwTs_24_1--19354-I5oeY5O5oJI_31_22.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/VuJbzKpbIVk_6_5--4765-ojZav0u29B4_71_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/_cPj3b9BDPI_21_12--14056-PYRFxrLt30A_19_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/_cPj3b9BDPI_21_24--20791-I5oeY5O5oJI_39_2.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/cbtkoZUOR1A_51_1--11355-I5oeY5O5oJI_46_2.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/d2om_PGtwWY_15_1--23626-d2om_PGtwWY_38_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/d2om_PGtwWY_57_2--21704-d2om_PGtwWY_36_3.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/lkMV6SxilXc_18_2--2502-K6rSVoAakQ8_3_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/lkMV6SxilXc_66_2--13121-I5oeY5O5oJI_10_11.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/qC1QlUr5mCE_16_3--15969-I5oeY5O5oJI_39_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/qDFNgc8jsrc_153_1--19493-G37VO1yeVEo_54_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/sgHHRVH0NFo_52_1--14245-bB33OBc-U6A_5_3.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/liveportrait/v4Y0FzwVMR8_25_2--12566-I5oeY5O5oJI_66_1.mp4,1,fake,train,english,liveportrait,False,False,real,False,True
english/memo/02895_common_voice_en_25966182.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/10656_0xfJy96HJqo_26_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/11428_LUn8IjZKBPg_112_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/13038_I5oeY5O5oJI_10_4.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/13874_I5oeY5O5oJI_38_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/14126_K6rSVoAakQ8_38_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/15255_bB33OBc-U6A_15_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/15752_LUn8IjZKBPg_85_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/15771_common_voice_en_30538154.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/16058_common_voice_en_25147141.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/16223_common_voice_en_19713415.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/16310_common_voice_en_95909.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/16381_d2om_PGtwWY_58_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/16665_LUn8IjZKBPg_76_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/17512_common_voice_en_25163693.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/18030_0xfJy96HJqo_25_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/18208_I5oeY5O5oJI_31_6.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/18987_ojZav0u29B4_103_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/19125_common_voice_en_19721071.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/19235_0xfJy96HJqo_54_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/19594_JJPfmH5r99k_2_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/1978_LUn8IjZKBPg_51_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/19808_common_voice_en_21314059.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/20019_common_voice_en_642072.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/21059_I5oeY5O5oJI_22_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/21099_0xfJy96HJqo_0_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/21869_d2om_PGtwWY_14_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/22463_common_voice_en_27190672.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/24330_d2om_PGtwWY_22_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/25340_d2om_PGtwWY_30_4.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/2871_I5oeY5O5oJI_22_1.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/3357_I5oeY5O5oJI_11_3.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/35365_common_voice_en_17269434.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/40074_common_voice_en_23794977.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/41985_common_voice_en_21021024.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/42607_common_voice_en_18460342.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/43262_common_voice_en_650744.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/43656_common_voice_en_25444150.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/49143_common_voice_en_617355.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/49719_common_voice_en_23930167.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/59884_common_voice_en_24858094.mp4,1,fake,train,english,memo,False,False,xtts_v2,True,True
english/memo/60523_common_voice_en_19340355.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/63738_common_voice_en_20498677.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/68052_common_voice_en_22435562.mp4,1,fake,train,english,memo,False,False,vits+knn,True,True
english/memo/8378_I5oeY5O5oJI_10_15.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/8860_d2om_PGtwWY_7_2.mp4,1,fake,train,english,memo,False,False,real,False,True
english/memo/9845_I5oeY5O5oJI_46_3.mp4,1,fake,train,english,memo,False,False,real,False,True
english/real/0Mi0miIN6tA_11_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0Mi0miIN6tA_120_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0Mi0miIN6tA_153_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0Mi0miIN6tA_22_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0Mi0miIN6tA_64_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0Mi0miIN6tA_69_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0Mi0miIN6tA_73_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_10_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_180_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_194_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_242_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_42_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_43_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_45_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0_M_syPuFos_64_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0juLRi90kRg_58_6.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0xfJy96HJqo_0_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/0xfJy96HJqo_11_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/1GRt0j698T4_92_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/1GRt0j698T4_9_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/1Ws3w_ZOmhI_56_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2ShZKR5Uo2I_0_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2ShZKR5Uo2I_11_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2ShZKR5Uo2I_29_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_116_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_27_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_35_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_68_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_77_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_84_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_91_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2gOvQIMWbCY_95_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2tOWLPm4ov4_1_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/2y6GQcN9jVs_37_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/30a4OlkenNU_47_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/30a4OlkenNU_65_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/30a4OlkenNU_77_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/30a4OlkenNU_78_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/3DdSiJB8Bo0_2_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/3DdSiJB8Bo0_4_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/3DdSiJB8Bo0_52_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/4FT5RYuifwE_34_4.mp4,0,real,train,english,real,False,False,real,False,False
english/real/4FT5RYuifwE_38_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/4FT5RYuifwE_47_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/4FT5RYuifwE_50_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/4FT5RYuifwE_53_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/4R7mX6pChSA_43_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/543mYKKh1EE_82_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/54AYOd5S7uo_64_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/54AYOd5S7uo_70_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/54AYOd5S7uo_7_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/58rMMTJUp_U_45_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5xBpkc7-w3A_29_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5xBpkc7-w3A_35_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5xBpkc7-w3A_52_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5xBpkc7-w3A_77_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5xBpkc7-w3A_86_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5z_krRwSyt8_10_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/5z_krRwSyt8_16_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/647itg-A_aw_37_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/69hJ9zN4t3g_86_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/6iqXH9RPK1w_37_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/6iqXH9RPK1w_55_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/6iqXH9RPK1w_92_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/7GN10u6F9m0_308_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/7ZVu5N4gOgY_27_5.mp4,0,real,train,english,real,False,False,real,False,False
english/real/7ZVu5N4gOgY_31_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/7ZVu5N4gOgY_37_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/7ZVu5N4gOgY_56_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/7ZVu5N4gOgY_9_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/870tYRNh86o_33_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/8efxcrjdffg_42_4.mp4,0,real,train,english,real,False,False,real,False,False
english/real/8efxcrjdffg_4_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/8qojNkkvzSQ_32_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/8qojNkkvzSQ_70_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/8qojNkkvzSQ_76_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/8qojNkkvzSQ_78_4.mp4,0,real,train,english,real,False,False,real,False,False
english/real/9C7jAAxWnqA_203_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/9_O7qXqrMfE_59_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/9_O7qXqrMfE_83_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/A3WrAEm3PXU_18_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AW3klebbNYY_113_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AW3klebbNYY_276_6.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AW3klebbNYY_300_4.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AbpNlshqtJc_149_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AbpNlshqtJc_206_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AbpNlshqtJc_20_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/AbpNlshqtJc_70_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/BiuCP0QFg5k_20_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/BiuCP0QFg5k_2_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/BsVhgta2WAo_13_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/BsVhgta2WAo_2_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/BsVhgta2WAo_39_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CV1yPkkUFOw_1_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CWEWBgVwFc8_116_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CWEWBgVwFc8_69_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CWEWBgVwFc8_70_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CeUoS2T2hhc_103_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CeUoS2T2hhc_27_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CeUoS2T2hhc_74_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CeUoS2T2hhc_86_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/CeUoS2T2hhc_97_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_10_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_19_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_19_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_1_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_33_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_39_4.mp4,0,real,train,english,real,False,False,real,False,False
english/real/D1m1SQIdMkk_4_6.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DAEuBdObOok_28_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DL8_WHr9COs_10_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DL8_WHr9COs_11_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DWZh9l8xUtY_7_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DbQjrA9VPjY_85_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DdlTvyQl5ws_82_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/DnqNS6fThuY_31_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/E7hwoDHfU28_25_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/E7hwoDHfU28_43_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/E7hwoDHfU28_61_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/E7hwoDHfU28_8_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Efp1EiSwDO4_10_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Efp1EiSwDO4_6_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Efp1EiSwDO4_70_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Efp1EiSwDO4_93_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/EzSdf3VK9qc_118_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/EzSdf3VK9qc_19_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/EzSdf3VK9qc_43_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fh5zMqbHC0U_45_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fjbz-Rzmzxw_37_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fjbz-Rzmzxw_57_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_159_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_17_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_182_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_185_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_209_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_228_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/Fq0jpQrTEFs_56_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/G5UT0K_NEig_20_3.mp4,0,real,train,english,real,False,False,real,False,False
english/real/GRgqbsP_-uw_17_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/GRgqbsP_-uw_5_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/GRgqbsP_-uw_87_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/GVdzOw_8pFE_31_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/H6MVJm9ElMA_17_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/H6MVJm9ElMA_18_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/H6MVJm9ElMA_41_2.mp4,0,real,train,english,real,False,False,real,False,False
english/real/H6MVJm9ElMA_48_1.mp4,0,real,train,english,real,False,False,real,False,False
english/real/H6MVJm9ElMA_7_1.mp4,0,real,train,english,real,False,False,real,False,False
