relative_path,label,label_name,source,target1,target2,method,category,type,race,gender,filename
FakeVideo-FakeAudio/Asian (South)/women/id07686/00254_id00417_GhIZam3v09g_id06343_wavtolip.mp4,1,fake,id07686,id00417,id06343,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00254_id00417_GhIZam3v09g_id06343_wavtolip.mp4
FakeVideo-FakeAudio/Asian (South)/women/id07686/00254_id03985_01aVtyjfVFM_faceswap_id00043_wavtolip.mp4,1,fake,id07686,id03985,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00254_id03985_01aVtyjfVFM_faceswap_id00043_wavtolip.mp4
FakeVideo-FakeAudio/Asian (South)/women/id07686/00254_id07078_sLVbTD3Dtgw_id02619_wavtolip.mp4,1,fake,id07686,id07078,id02619,fsgan-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00254_id07078_sLVbTD3Dtgw_id02619_wavtolip.mp4
FakeVideo-FakeAudio/Asian (South)/women/id07689/00028_3_id07689_wavtolip.mp4,1,fake,id07689,3,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Asian (South),women,00028_3_id07689_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00018/00181_id01201_Q8XWfmNiWYA_faceswap_id00777_wavtolip.mp4,1,fake,id00018,id01201,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00181_id01201_Q8XWfmNiWYA_faceswap_id00777_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00018/00181_id01201_Q8XWfmNiWYA_id00777_wavtolip.mp4,1,fake,id00018,id01201,id00777,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00181_id01201_Q8XWfmNiWYA_id00777_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00018/00181_id03757_L-M-XbdFLQM_id00088_wavtolip.mp4,1,fake,id00018,id03757,id00088,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00181_id03757_L-M-XbdFLQM_id00088_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00020/00206_id01168_wavtolip.mp4,1,fake,id00020,id01168,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00206_id01168_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00049/00118_id00775_yeCUxHgUHxc_faceswap_id04216_wavtolip.mp4,1,fake,id00049,id00775,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00118_id00775_yeCUxHgUHxc_faceswap_id04216_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00062/00278_id00049_wavtolip.mp4,1,fake,id00062,id00049,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00278_id00049_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00062/00278_id01182_wavtolip.mp4,1,fake,id00062,id01182,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00278_id01182_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00088/00005_id00052_wavtolip.mp4,1,fake,id00088,id00052,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00005_id00052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00088/00005_id01163_QSMeUEH3lJM_id00087_wavtolip.mp4,1,fake,id00088,id01163,id00087,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00005_id01163_QSMeUEH3lJM_id00087_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00169/00021_id00052_wavtolip.mp4,1,fake,id00169,id00052,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00021_id00052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00169/00021_id04216_uDwxIsHkBIM_id03668_wavtolip.mp4,1,fake,id00169,id04216,id03668,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00021_id04216_uDwxIsHkBIM_id03668_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00243/00037_id04221_wavtolip.mp4,1,fake,id00243,id04221,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00037_id04221_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00264/00257_1_id01163_wavtolip.mp4,1,fake,id00264,1,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00257_1_id01163_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00264/00257_2_id01124_wavtolip.mp4,1,fake,id00264,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00257_2_id01124_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00264/00257_3_id00021_wavtolip.mp4,1,fake,id00264,3,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00257_3_id00021_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00529/00409_id00184_wavtolip.mp4,1,fake,id00529,id00184,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00409_id00184_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00775/00092_id00264_wavtolip.mp4,1,fake,id00775,id00264,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00092_id00264_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00775/00092_id01182_wavtolip.mp4,1,fake,id00775,id01182,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00092_id01182_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00777/00160_id01105_qxMlGJlyfA8_faceswap_id00052_wavtolip.mp4,1,fake,id00777,id01105,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00160_id01105_qxMlGJlyfA8_faceswap_id00052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00943/00304_id00021_6uNNej-JZ-c_faceswap_id00029_wavtolip.mp4,1,fake,id00943,id00021,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00304_id00021_6uNNej-JZ-c_faceswap_id00029_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00943/00304_id00021_6uNNej-JZ-c_faceswap_id00179_wavtolip.mp4,1,fake,id00943,id00021,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00304_id00021_6uNNej-JZ-c_faceswap_id00179_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00943/00304_id00049_S_EHTUF-mQY_id04221_wavtolip.mp4,1,fake,id00943,id00049,EHTUF-mQY,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00304_id00049_S_EHTUF-mQY_id04221_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id00945/00107_id01035_wavtolip.mp4,1,fake,id00945,id01035,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00107_id01035_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01044/00336_id01239_wavtolip.mp4,1,fake,id01044,id01239,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00336_id01239_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01048/00160_0_id00696_wavtolip.mp4,1,fake,id01048,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00160_0_id00696_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01096/00037_id01048_keflA4viWt8_id01182_wavtolip.mp4,1,fake,id01096,id01048,id01182,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00037_id01048_keflA4viWt8_id01182_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01105/00083_id01168_wavtolip.mp4,1,fake,id01105,id01168,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00083_id01168_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01105/00083_id01175_wavtolip.mp4,1,fake,id01105,id01175,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00083_id01175_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01105/00083_id04216_uDwxIsHkBIM_id03668_wavtolip.mp4,1,fake,id01105,id04216,id03668,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00083_id04216_uDwxIsHkBIM_id03668_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01163/00195_id00062_bctnrIvZHTs_id00943_wavtolip.mp4,1,fake,id01163,id00062,id00943,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00195_id00062_bctnrIvZHTs_id00943_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01163/00195_id04073_wavtolip.mp4,1,fake,id01163,id04073,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00195_id04073_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01168/00028_id03757_L-M-XbdFLQM_faceswap_id01211_wavtolip.mp4,1,fake,id01168,id03757,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00028_id03757_L-M-XbdFLQM_faceswap_id01211_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id01182_zca-PHR_U40_faceswap_id00052_wavtolip.mp4,1,fake,id01172,id01182,U40,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id01182_zca-PHR_U40_faceswap_id00052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01172/00015_id01210_wavtolip.mp4,1,fake,id01172,id01210,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00015_id01210_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_1_id00243_wavtolip.mp4,1,fake,id01182,1,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_1_id00243_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_2_id00775_wavtolip.mp4,1,fake,id01182,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_2_id00775_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00020_VXYAbbQWyQM_faceswap_id03757_wavtolip.mp4,1,fake,id01182,id00020,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00020_VXYAbbQWyQM_faceswap_id03757_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01182/00167_id00696_wavtolip.mp4,1,fake,id01182,id00696,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00167_id00696_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01210/00283_0_id01044_wavtolip.mp4,1,fake,id01210,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00283_0_id01044_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01210/00283_id00696_7PrURACjhqU_id00184_wavtolip.mp4,1,fake,id01210,id00696,id00184,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00283_id00696_7PrURACjhqU_id00184_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01210/00283_id03757_wavtolip.mp4,1,fake,id01210,id03757,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00283_id03757_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id00062_wavtolip.mp4,1,fake,id01239,id00062,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00280_id00062_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id01239/00280_id01192_kAht8HG7-1s_id00971_wavtolip.mp4,1,fake,id01239,id01192,id00971,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00280_id01192_kAht8HG7-1s_id00971_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id03525/00048_id04221_5XfsCrxGvj4_faceswap_id01172_wavtolip.mp4,1,fake,id03525,id04221,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00048_id04221_5XfsCrxGvj4_faceswap_id01172_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id03678/00078_id00264_wavtolip.mp4,1,fake,id03678,id00264,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00078_id00264_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id03678/00078_id03668_mjurT3_7DpE_faceswap_id00184_wavtolip.mp4,1,fake,id03678,id03668,7DpE,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00078_id03668_mjurT3_7DpE_faceswap_id00184_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id03757/00149_0_id00169_wavtolip.mp4,1,fake,id03757,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00149_0_id00169_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id04034/00009_id03757_L-M-XbdFLQM_id00264_wavtolip.mp4,1,fake,id04034,id03757,id00264,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00009_id03757_L-M-XbdFLQM_id00264_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id04073/00021_0_id01105_wavtolip.mp4,1,fake,id04073,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00021_0_id01105_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id04073/00021_3_id01105_wavtolip.mp4,1,fake,id04073,3,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00021_3_id01105_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id04073/00021_id00052_wavtolip.mp4,1,fake,id04073,id00052,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00021_id00052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id04216/00470_id00775_wavtolip.mp4,1,fake,id04216,id00775,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00470_id00775_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/men/id04219/00130_id00018_sap-FjURHlc_id00062_wavtolip.mp4,1,fake,id04219,id00018,id00062,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),men,00130_id00018_sap-FjURHlc_id00062_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00025/00025_id00025_wavtolip.mp4,1,fake,id00025,id00025,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00025_id00025_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00025/00025_id01004_wavtolip.mp4,1,fake,id00025,id01004,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00025_id01004_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00097/00162_id00025_PjSeVtbvSjA_id03556_wavtolip.mp4,1,fake,id00097,id00025,id03556,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00162_id00025_PjSeVtbvSjA_id03556_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00098/00004_id01216_wavtolip.mp4,1,fake,id00098,id01216,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00004_id01216_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00100/00028_2_id01223_wavtolip.mp4,1,fake,id00100,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_2_id01223_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00100/00028_id02466_wavtolip.mp4,1,fake,id00100,id02466,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id02466_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00190/00072_id00428_Kr7n-68JWww_id00555_wavtolip.mp4,1,fake,id00190,id00428,id00555,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00072_id00428_Kr7n-68JWww_id00555_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00231/00037_id00835_zWTp4szbb5k_id00752_wavtolip.mp4,1,fake,id00231,id00835,id00752,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00037_id00835_zWTp4szbb5k_id00752_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00231/00037_id01091_oM2XdIGMM2c_id03556_wavtolip.mp4,1,fake,id00231,id01091,id03556,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00037_id01091_oM2XdIGMM2c_id03556_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00261/00048_id00398_wavtolip.mp4,1,fake,id00261,id00398,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00048_id00398_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00291/00052_id00385_oqf8cNi7lOI_id00291_wavtolip.mp4,1,fake,id00291,id00385,id00291,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00052_id00385_oqf8cNi7lOI_id00291_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00383/00171_id01217_7lVC4xEK_6E_faceswap_id01075_wavtolip.mp4,1,fake,id00383,id01217,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00171_id01217_7lVC4xEK_6E_faceswap_id01075_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00385/00439_id00261_wavtolip.mp4,1,fake,id00385,id00261,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00439_id00261_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00385/00439_id00418_KSTOz7H0OuQ_id02464_wavtolip.mp4,1,fake,id00385,id00418,id02464,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00439_id00418_KSTOz7H0OuQ_id02464_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00418/00052_2_id00190_wavtolip.mp4,1,fake,id00418,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00052_2_id00190_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00428/00017_id01005_lJZrqhcRFSA_faceswap_id01248_wavtolip.mp4,1,fake,id00428,id01005,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00017_id01005_lJZrqhcRFSA_faceswap_id01248_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00462/00143_id01075_wavtolip.mp4,1,fake,id00462,id01075,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00143_id01075_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00462/00143_id03605_wavtolip.mp4,1,fake,id00462,id03605,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00143_id03605_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00575/00092_id00383_n6i0VWqGcKI_id00231_wavtolip.mp4,1,fake,id00575,id00383,id00231,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00092_id00383_n6i0VWqGcKI_id00231_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00616/00305_id00180_wavtolip.mp4,1,fake,id00616,id00180,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00305_id00180_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00618/00195_id00616_wavtolip.mp4,1,fake,id00618,id00616,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00195_id00616_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00680/00110_id01238_VPdv2sexRy0_id00431_wavtolip.mp4,1,fake,id00680,id01238,id00431,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00110_id01238_VPdv2sexRy0_id00431_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00752/00340_id00428_Kr7n-68JWww_id00842_wavtolip.mp4,1,fake,id00752,id00428,id00842,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00340_id00428_Kr7n-68JWww_id00842_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00835/00195_id00462_wavtolip.mp4,1,fake,id00835,id00462,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00195_id00462_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00835/00195_id01223_TO3ym8Gwp7k_id00145_wavtolip.mp4,1,fake,id00835,id01223,id00145,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00195_id01223_TO3ym8Gwp7k_id00145_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00841/00078_2_id01217_wavtolip.mp4,1,fake,id00841,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00078_2_id01217_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00842/00043_id01091_oM2XdIGMM2c_id01238_wavtolip.mp4,1,fake,id00842,id01091,id01238,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00043_id01091_oM2XdIGMM2c_id01238_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00848/00028_id00385_oqf8cNi7lOI_id00618_wavtolip.mp4,1,fake,id00848,id00385,id00618,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id00385_oqf8cNi7lOI_id00618_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id00848/00028_id00618__TwV2SmUIlY_id00381_wavtolip.mp4,1,fake,id00848,id00618,TwV2SmUIlY,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id00618__TwV2SmUIlY_id00381_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01075/00160_0_id01075_wavtolip.mp4,1,fake,id01075,0,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00160_0_id01075_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01227/00052_id00752_mqS1sUVFjhM_id00291_wavtolip.mp4,1,fake,id01227,id00752,id00291,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00052_id00752_mqS1sUVFjhM_id00291_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01231/00015_id01227_eNr-P3gIrgo_id00458_wavtolip.mp4,1,fake,id01231,id01227,id00458,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00015_id01227_eNr-P3gIrgo_id00458_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01238/00037_id02464_wavtolip.mp4,1,fake,id01238,id02464,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00037_id02464_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01245/00028_id00100_sZ0Ex4WUEgM_id00291_wavtolip.mp4,1,fake,id01245,id00100,id00291,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id00100_sZ0Ex4WUEgM_id00291_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01245/00028_id00428_Kr7n-68JWww_id01227_wavtolip.mp4,1,fake,id01245,id00428,id01227,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id00428_Kr7n-68JWww_id01227_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id01245/00028_id02466_VOgaA7O5yWY_id00618_wavtolip.mp4,1,fake,id01245,id02466,id00618,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id02466_VOgaA7O5yWY_id00618_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id02464/00002_id00616_wavtolip.mp4,1,fake,id02464,id00616,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00002_id00616_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03556/00043_id02466_VOgaA7O5yWY_id00431_wavtolip.mp4,1,fake,id03556,id02466,id00431,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00043_id02466_VOgaA7O5yWY_id00431_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03605/00048_id01248_2y-HnTO8WrQ_id01217_wavtolip.mp4,1,fake,id03605,id01248,id01217,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00048_id01248_2y-HnTO8WrQ_id01217_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03696/00160_id01091_oM2XdIGMM2c_faceswap_id00575_wavtolip.mp4,1,fake,id03696,id01091,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00160_id01091_oM2XdIGMM2c_faceswap_id00575_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03696/00160_id01091_oM2XdIGMM2c_id00841_wavtolip.mp4,1,fake,id03696,id01091,id00841,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00160_id01091_oM2XdIGMM2c_id00841_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03707/00055_id00291_wavtolip.mp4,1,fake,id03707,id00291,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00055_id00291_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03781/00113_id00428_Kr7n-68JWww_id02464_wavtolip.mp4,1,fake,id03781,id00428,id02464,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00113_id00428_Kr7n-68JWww_id02464_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (American)/women/id03781/00113_id02466_wavtolip.mp4,1,fake,id03781,id02466,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00113_id02466_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00055/00120_id00415_saYfEadFy_s_id01052_wavtolip.mp4,1,fake,id00055,id00415,id01052,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00120_id00415_saYfEadFy_s_id01052_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00183/00015_id01126_zorX3gXf_vg_id00063_wavtolip.mp4,1,fake,id00183,id01126,id00063,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00015_id01126_zorX3gXf_vg_id00063_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00185/00015_id01126_wavtolip.mp4,1,fake,id00185,id01126,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00015_id01126_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00186/00120_id00265_wavtolip.mp4,1,fake,id00186,id00265,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00120_id00265_wavtolip.mp4
FakeVideo-FakeAudio/Caucasian (European)/men/id00186/00120_id00358_vsVwGKy79kM_faceswap_id00063_wavtolip.mp4,1,fake,id00186,id00358,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00120_id00358_vsVwGKy79kM_faceswap_id00063_wavtolip.mp4
